n,"Date Time, GMT-04:00",Temp,Treat,Rep
155,04/17/18 12:40:00 PM,23.773,Ctrl,C
156,04/17/18 12:50:00 PM,23.677,Ctrl,C
157,04/17/18 01:00:00 PM,23.677,Ctrl,C
158,04/17/18 01:10:00 PM,23.677,Ctrl,C
159,04/17/18 01:20:00 PM,23.677,Ctrl,C
160,04/17/18 01:30:00 PM,23.581,Ctrl,C
161,04/17/18 01:40:00 PM,23.581,Ctrl,C
162,04/17/18 01:50:00 PM,23.581,Ctrl,C
163,04/17/18 02:00:00 PM,23.581,Ctrl,C
164,04/17/18 02:10:00 PM,23.484,Ctrl,C
165,04/17/18 02:20:00 PM,23.484,Ctrl,C
166,04/17/18 02:30:00 PM,23.484,Ctrl,C
167,04/17/18 02:40:00 PM,23.484,Ctrl,C
168,04/17/18 02:50:00 PM,23.388,Ctrl,C
169,04/17/18 03:00:00 PM,23.388,Ctrl,C
170,04/17/18 03:10:00 PM,23.388,Ctrl,C
171,04/17/18 03:20:00 PM,23.388,Ctrl,C
172,04/17/18 03:30:00 PM,23.388,Ctrl,C
173,04/17/18 03:40:00 PM,23.388,Ctrl,C
174,04/17/18 03:50:00 PM,23.292,Ctrl,C
175,04/17/18 04:00:00 PM,23.292,Ctrl,C
176,04/17/18 04:10:00 PM,23.292,Ctrl,C
177,04/17/18 04:20:00 PM,23.292,Ctrl,C
178,04/17/18 04:30:00 PM,23.292,Ctrl,C
179,04/17/18 04:40:00 PM,23.388,Ctrl,C
180,04/17/18 04:50:00 PM,23.388,Ctrl,C
181,04/17/18 05:00:00 PM,23.388,Ctrl,C
182,04/17/18 05:10:00 PM,23.388,Ctrl,C
183,04/17/18 05:20:00 PM,23.484,Ctrl,C
184,04/17/18 05:30:00 PM,23.484,Ctrl,C
185,04/17/18 05:40:00 PM,23.484,Ctrl,C
186,04/17/18 05:50:00 PM,23.484,Ctrl,C
187,04/17/18 06:00:00 PM,23.581,Ctrl,C
188,04/17/18 06:10:00 PM,23.581,Ctrl,C
189,04/17/18 06:20:00 PM,23.581,Ctrl,C
190,04/17/18 06:30:00 PM,23.677,Ctrl,C
191,04/17/18 06:40:00 PM,23.677,Ctrl,C
192,04/17/18 06:50:00 PM,23.677,Ctrl,C
193,04/17/18 07:00:00 PM,23.677,Ctrl,C
194,04/17/18 07:10:00 PM,23.773,Ctrl,C
195,04/17/18 07:20:00 PM,23.773,Ctrl,C
196,04/17/18 07:30:00 PM,23.773,Ctrl,C
197,04/17/18 07:40:00 PM,23.773,Ctrl,C
198,04/17/18 07:50:00 PM,23.869,Ctrl,C
199,04/17/18 08:00:00 PM,23.869,Ctrl,C
200,04/17/18 08:10:00 PM,23.869,Ctrl,C
201,04/17/18 08:20:00 PM,23.869,Ctrl,C
202,04/17/18 08:30:00 PM,23.966,Ctrl,C
203,04/17/18 08:40:00 PM,23.966,Ctrl,C
204,04/17/18 08:50:00 PM,23.966,Ctrl,C
205,04/17/18 09:00:00 PM,23.966,Ctrl,C
206,04/17/18 09:10:00 PM,23.966,Ctrl,C
207,04/17/18 09:20:00 PM,23.966,Ctrl,C
208,04/17/18 09:30:00 PM,24.062,Ctrl,C
209,04/17/18 09:40:00 PM,24.062,Ctrl,C
210,04/17/18 09:50:00 PM,24.062,Ctrl,C
211,04/17/18 10:00:00 PM,24.062,Ctrl,C
212,04/17/18 10:10:00 PM,24.062,Ctrl,C
213,04/17/18 10:20:00 PM,24.062,Ctrl,C
214,04/17/18 10:30:00 PM,24.158,Ctrl,C
215,04/17/18 10:40:00 PM,24.158,Ctrl,C
216,04/17/18 10:50:00 PM,24.158,Ctrl,C
217,04/17/18 11:00:00 PM,24.158,Ctrl,C
218,04/17/18 11:10:00 PM,24.158,Ctrl,C
219,04/17/18 11:20:00 PM,24.158,Ctrl,C
220,04/17/18 11:30:00 PM,24.158,Ctrl,C
221,04/17/18 11:40:00 PM,24.158,Ctrl,C
222,04/17/18 11:50:00 PM,24.158,Ctrl,C
223,04/18/18 12:00:00 AM,24.158,Ctrl,C
224,04/18/18 12:10:00 AM,24.158,Ctrl,C
225,04/18/18 12:20:00 AM,24.255,Ctrl,C
226,04/18/18 12:30:00 AM,24.255,Ctrl,C
227,04/18/18 12:40:00 AM,24.255,Ctrl,C
228,04/18/18 12:50:00 AM,24.255,Ctrl,C
229,04/18/18 01:00:00 AM,24.255,Ctrl,C
230,04/18/18 01:10:00 AM,24.255,Ctrl,C
231,04/18/18 01:20:00 AM,24.255,Ctrl,C
232,04/18/18 01:30:00 AM,24.255,Ctrl,C
233,04/18/18 01:40:00 AM,24.255,Ctrl,C
234,04/18/18 01:50:00 AM,24.255,Ctrl,C
235,04/18/18 02:00:00 AM,24.255,Ctrl,C
236,04/18/18 02:10:00 AM,24.255,Ctrl,C
237,04/18/18 02:20:00 AM,24.255,Ctrl,C
238,04/18/18 02:30:00 AM,24.255,Ctrl,C
239,04/18/18 02:40:00 AM,24.255,Ctrl,C
240,04/18/18 02:50:00 AM,24.255,Ctrl,C
241,04/18/18 03:00:00 AM,24.255,Ctrl,C
242,04/18/18 03:10:00 AM,24.255,Ctrl,C
243,04/18/18 03:20:00 AM,24.255,Ctrl,C
244,04/18/18 03:30:00 AM,24.255,Ctrl,C
245,04/18/18 03:40:00 AM,24.255,Ctrl,C
246,04/18/18 03:50:00 AM,24.255,Ctrl,C
247,04/18/18 04:00:00 AM,24.255,Ctrl,C
248,04/18/18 04:10:00 AM,24.255,Ctrl,C
249,04/18/18 04:20:00 AM,24.255,Ctrl,C
250,04/18/18 04:30:00 AM,24.255,Ctrl,C
251,04/18/18 04:40:00 AM,24.255,Ctrl,C
252,04/18/18 04:50:00 AM,24.255,Ctrl,C
253,04/18/18 05:00:00 AM,24.255,Ctrl,C
254,04/18/18 05:10:00 AM,24.255,Ctrl,C
255,04/18/18 05:20:00 AM,24.255,Ctrl,C
256,04/18/18 05:30:00 AM,24.255,Ctrl,C
257,04/18/18 05:40:00 AM,24.255,Ctrl,C
258,04/18/18 05:50:00 AM,24.255,Ctrl,C
259,04/18/18 06:00:00 AM,24.255,Ctrl,C
260,04/18/18 06:10:00 AM,24.255,Ctrl,C
261,04/18/18 06:20:00 AM,24.255,Ctrl,C
262,04/18/18 06:30:00 AM,24.255,Ctrl,C
263,04/18/18 06:40:00 AM,24.255,Ctrl,C
264,04/18/18 06:50:00 AM,24.255,Ctrl,C
265,04/18/18 07:00:00 AM,24.255,Ctrl,C
266,04/18/18 07:10:00 AM,24.255,Ctrl,C
267,04/18/18 07:20:00 AM,24.255,Ctrl,C
268,04/18/18 07:30:00 AM,24.255,Ctrl,C
269,04/18/18 07:40:00 AM,24.255,Ctrl,C
270,04/18/18 07:50:00 AM,24.255,Ctrl,C
271,04/18/18 08:00:00 AM,24.255,Ctrl,C
272,04/18/18 08:10:00 AM,24.255,Ctrl,C
273,04/18/18 08:20:00 AM,24.255,Ctrl,C
274,04/18/18 08:30:00 AM,24.255,Ctrl,C
275,04/18/18 08:40:00 AM,24.255,Ctrl,C
276,04/18/18 08:50:00 AM,24.158,Ctrl,C
277,04/18/18 09:00:00 AM,24.158,Ctrl,C
278,04/18/18 09:10:00 AM,24.158,Ctrl,C
279,04/18/18 09:20:00 AM,24.158,Ctrl,C
280,04/18/18 09:30:00 AM,24.158,Ctrl,C
281,04/18/18 09:40:00 AM,24.158,Ctrl,C
282,04/18/18 09:50:00 AM,24.062,Ctrl,C
283,04/18/18 10:00:00 AM,24.062,Ctrl,C
284,04/18/18 10:10:00 AM,24.062,Ctrl,C
285,04/18/18 10:20:00 AM,24.062,Ctrl,C
286,04/18/18 10:30:00 AM,24.062,Ctrl,C
287,04/18/18 10:40:00 AM,24.062,Ctrl,C
288,04/18/18 10:50:00 AM,24.062,Ctrl,C
289,04/18/18 11:00:00 AM,23.966,Ctrl,C
290,04/18/18 11:10:00 AM,23.966,Ctrl,C
291,04/18/18 11:20:00 AM,23.966,Ctrl,C
292,04/18/18 11:30:00 AM,23.966,Ctrl,C
293,04/18/18 11:40:00 AM,23.966,Ctrl,C
294,04/18/18 11:50:00 AM,23.966,Ctrl,C
295,04/18/18 12:00:00 PM,23.966,Ctrl,C
296,04/18/18 12:10:00 PM,23.966,Ctrl,C
297,04/18/18 12:20:00 PM,23.966,Ctrl,C
298,04/18/18 12:30:00 PM,23.966,Ctrl,C
299,04/18/18 12:40:00 PM,23.966,Ctrl,C
300,04/18/18 12:50:00 PM,23.966,Ctrl,C
301,04/18/18 01:00:00 PM,23.966,Ctrl,C
302,04/18/18 01:10:00 PM,23.966,Ctrl,C
303,04/18/18 01:20:00 PM,23.966,Ctrl,C
304,04/18/18 01:30:00 PM,23.966,Ctrl,C
305,04/18/18 01:40:00 PM,23.966,Ctrl,C
306,04/18/18 01:50:00 PM,23.966,Ctrl,C
307,04/18/18 02:00:00 PM,23.966,Ctrl,C
308,04/18/18 02:10:00 PM,23.966,Ctrl,C
309,04/18/18 02:20:00 PM,23.966,Ctrl,C
310,04/18/18 02:30:00 PM,23.966,Ctrl,C
311,04/18/18 02:40:00 PM,23.966,Ctrl,C
312,04/18/18 02:50:00 PM,23.966,Ctrl,C
313,04/18/18 03:00:00 PM,23.966,Ctrl,C
314,04/18/18 03:10:00 PM,23.966,Ctrl,C
315,04/18/18 03:20:00 PM,23.966,Ctrl,C
316,04/18/18 03:30:00 PM,23.966,Ctrl,C
317,04/18/18 03:40:00 PM,23.966,Ctrl,C
318,04/18/18 03:50:00 PM,23.966,Ctrl,C
319,04/18/18 04:00:00 PM,23.966,Ctrl,C
320,04/18/18 04:10:00 PM,23.966,Ctrl,C
321,04/18/18 04:20:00 PM,23.966,Ctrl,C
322,04/18/18 04:30:00 PM,24.062,Ctrl,C
323,04/18/18 04:40:00 PM,24.062,Ctrl,C
324,04/18/18 04:50:00 PM,24.062,Ctrl,C
325,04/18/18 05:00:00 PM,24.062,Ctrl,C
326,04/18/18 05:10:00 PM,24.062,Ctrl,C
327,04/18/18 05:20:00 PM,24.158,Ctrl,C
328,04/18/18 05:30:00 PM,24.158,Ctrl,C
329,04/18/18 05:40:00 PM,24.158,Ctrl,C
330,04/18/18 05:50:00 PM,24.158,Ctrl,C
331,04/18/18 06:00:00 PM,24.255,Ctrl,C
332,04/18/18 06:10:00 PM,24.255,Ctrl,C
333,04/18/18 06:20:00 PM,24.255,Ctrl,C
334,04/18/18 06:30:00 PM,24.255,Ctrl,C
335,04/18/18 06:40:00 PM,24.351,Ctrl,C
336,04/18/18 06:50:00 PM,24.351,Ctrl,C
337,04/18/18 07:00:00 PM,24.351,Ctrl,C
338,04/18/18 07:10:00 PM,24.351,Ctrl,C
339,04/18/18 07:20:00 PM,24.351,Ctrl,C
340,04/18/18 07:30:00 PM,24.351,Ctrl,C
341,04/18/18 07:40:00 PM,24.448,Ctrl,C
342,04/18/18 07:50:00 PM,24.351,Ctrl,C
343,04/18/18 08:00:00 PM,24.448,Ctrl,C
344,04/18/18 08:10:00 PM,24.448,Ctrl,C
345,04/18/18 08:20:00 PM,24.448,Ctrl,C
346,04/18/18 08:30:00 PM,24.448,Ctrl,C
347,04/18/18 08:40:00 PM,24.448,Ctrl,C
348,04/18/18 08:50:00 PM,24.448,Ctrl,C
349,04/18/18 09:00:00 PM,24.545,Ctrl,C
350,04/18/18 09:10:00 PM,24.545,Ctrl,C
351,04/18/18 09:20:00 PM,24.545,Ctrl,C
352,04/18/18 09:30:00 PM,24.545,Ctrl,C
353,04/18/18 09:40:00 PM,24.545,Ctrl,C
354,04/18/18 09:50:00 PM,24.545,Ctrl,C
355,04/18/18 10:00:00 PM,24.545,Ctrl,C
