n,"Date Time, GMT-04:00",Temp,Treat,Rep
114,04/17/18 05:50:00 AM,24.545,Ctrl,A
115,04/17/18 06:00:00 AM,24.545,Ctrl,A
116,04/17/18 06:10:00 AM,24.448,Ctrl,A
117,04/17/18 06:20:00 AM,24.448,Ctrl,A
118,04/17/18 06:30:00 AM,24.448,Ctrl,A
119,04/17/18 06:40:00 AM,24.448,Ctrl,A
120,04/17/18 06:50:00 AM,24.448,Ctrl,A
121,04/17/18 07:00:00 AM,24.351,Ctrl,A
122,04/17/18 07:10:00 AM,24.351,Ctrl,A
123,04/17/18 07:20:00 AM,24.351,Ctrl,A
124,04/17/18 07:30:00 AM,24.351,Ctrl,A
125,04/17/18 07:40:00 AM,24.351,Ctrl,A
126,04/17/18 07:50:00 AM,24.351,Ctrl,A
127,04/17/18 08:00:00 AM,24.351,Ctrl,A
128,04/17/18 08:10:00 AM,24.351,Ctrl,A
129,04/17/18 08:20:00 AM,24.351,Ctrl,A
130,04/17/18 08:30:00 AM,24.255,Ctrl,A
131,04/17/18 08:40:00 AM,24.255,Ctrl,A
132,04/17/18 08:50:00 AM,24.158,Ctrl,A
133,04/17/18 09:00:00 AM,24.158,Ctrl,A
134,04/17/18 09:10:00 AM,24.158,Ctrl,A
135,04/17/18 09:20:00 AM,24.062,Ctrl,A
136,04/17/18 09:30:00 AM,24.062,Ctrl,A
137,04/17/18 09:40:00 AM,24.062,Ctrl,A
138,04/17/18 09:50:00 AM,23.966,Ctrl,A
139,04/17/18 10:00:00 AM,23.966,Ctrl,A
140,04/17/18 10:10:00 AM,23.966,Ctrl,A
141,04/17/18 10:20:00 AM,23.966,Ctrl,A
142,04/17/18 10:30:00 AM,23.869,Ctrl,A
143,04/17/18 10:40:00 AM,23.869,Ctrl,A
144,04/17/18 10:50:00 AM,23.869,Ctrl,A
145,04/17/18 11:00:00 AM,23.773,Ctrl,A
146,04/17/18 11:10:00 AM,23.773,Ctrl,A
147,04/17/18 11:20:00 AM,23.773,Ctrl,A
148,04/17/18 11:30:00 AM,23.677,Ctrl,A
149,04/17/18 11:40:00 AM,23.677,Ctrl,A
150,04/17/18 11:50:00 AM,23.677,Ctrl,A
151,04/17/18 12:00:00 PM,23.677,Ctrl,A
152,04/17/18 12:10:00 PM,23.581,Ctrl,A
153,04/17/18 12:20:00 PM,23.581,Ctrl,A
154,04/17/18 12:30:00 PM,23.581,Ctrl,A
155,04/17/18 12:40:00 PM,23.581,Ctrl,A
156,04/17/18 12:50:00 PM,23.484,Ctrl,A
157,04/17/18 01:00:00 PM,23.484,Ctrl,A
158,04/17/18 01:10:00 PM,23.484,Ctrl,A
159,04/17/18 01:20:00 PM,23.388,Ctrl,A
160,04/17/18 01:30:00 PM,23.388,Ctrl,A
161,04/17/18 01:40:00 PM,23.388,Ctrl,A
162,04/17/18 01:50:00 PM,23.388,Ctrl,A
163,04/17/18 02:00:00 PM,23.292,Ctrl,A
164,04/17/18 02:10:00 PM,23.292,Ctrl,A
165,04/17/18 02:20:00 PM,23.292,Ctrl,A
166,04/17/18 02:30:00 PM,23.292,Ctrl,A
167,04/17/18 02:40:00 PM,23.292,Ctrl,A
168,04/17/18 02:50:00 PM,23.196,Ctrl,A
169,04/17/18 03:00:00 PM,23.196,Ctrl,A
170,04/17/18 03:10:00 PM,23.196,Ctrl,A
171,04/17/18 03:20:00 PM,23.196,Ctrl,A
172,04/17/18 03:30:00 PM,23.1,Ctrl,A
173,04/17/18 03:40:00 PM,23.1,Ctrl,A
174,04/17/18 03:50:00 PM,23.1,Ctrl,A
175,04/17/18 04:00:00 PM,23.1,Ctrl,A
176,04/17/18 04:10:00 PM,23.1,Ctrl,A
177,04/17/18 04:20:00 PM,23.1,Ctrl,A
178,04/17/18 04:30:00 PM,23.1,Ctrl,A
179,04/17/18 04:40:00 PM,23.1,Ctrl,A
180,04/17/18 04:50:00 PM,23.1,Ctrl,A
181,04/17/18 05:00:00 PM,23.1,Ctrl,A
